OID_,Year,Date,Subregion,Habitat,SiteID,Site_name,StationID,Surveyed_all_years,points,Acropora_cervicornis,Acropora_palmata,Agaricia_fragilis,Agaricia_lamarcki,Cladocora_arbuscula,Colpophyllia_natans,Dendrogyra_cylindrus,Dichocoenia_stokesii,Diploria_labyrinthiformis,Eusmilia_fastigiata,Favia_fragum,Helioseris_cucullata,Isophyllia_rigida,Isophyllia_sinuosa,Madracis_aurentenra,Madracis_decactis_complex,Manicina_areolata,Meandrina_meandrites,Millepora_alcicornis,Millepora_complanata,Montastraea_cavernosa,Mussa_angulosa,Mycetophyllia_aliciae,Mycetophyllia_ferox,Mycetophyllia_lamarckiana_complex,Oculina_diffusa,Oculina_robusta,Orbicella_annularis_complex,Phyllangia_americana,Porites_astreoides,Porites_porites_complex,Pseudodiploria_clivosa,Pseudodiploria_strigosa,Scleractinia,Scolymia_sp,Siderastrea_radians,Siderastrea_siderea,Solenastrea_bournoni,Stephanocoenia_intersepta,Undaria_agaricites_complex
90,1996,8/16/1996 0:00:00,MK,OS,55,Tennessee Shallow,552,Y,510,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.005900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002000000000000,0.011800000000000,0.000000000000000,0.003900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002000000000000,0.000000000000000,0.002000000000000,0.000000000000000,0.000000000000000,0.002000000000000,0.000000000000000,0.000000000000000,0.000000000000000
91,1996,8/16/1996 0:00:00,MK,OS,55,Tennessee Shallow,553,Y,600,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.006700000000000,0.000000000000000,0.008300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.013300000000000,0.000000000000000,0.005000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
92,1996,8/16/1996 0:00:00,MK,OS,55,Tennessee Shallow,554,Y,580,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.020700000000000,0.000000000000000,0.001700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001700000000000,0.000000000000000,0.005200000000000,0.000000000000000,0.000000000000000,0.003400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
93,1996,9/9/1996 0:00:00,MK,OS,56,Sombrero Shallow,561,Y,527,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.030400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.011400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.127100000000000,0.000000000000000,0.022800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.017100000000000,0.000000000000000,0.000000000000000,0.000000000000000
94,1996,9/9/1996 0:00:00,MK,OS,56,Sombrero Shallow,562,Y,646,0.001500000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.012400000000000,0.000000000000000,0.000000000000000,0.000000000000000
95,1996,9/9/1996 0:00:00,MK,OS,56,Sombrero Shallow,563,Y,557,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.009000000000000,0.009000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.046700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001800000000000,0.000000000000000,0.000000000000000,0.005400000000000,0.000000000000000,0.000000000000000,0.003600000000000
96,1996,9/9/1996 0:00:00,MK,OS,56,Sombrero Shallow,564,Y,633,0.000000000000000,0.150100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001600000000000,0.009500000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
97,1996,9/12/1996 0:00:00,LK,OS,57,Looe Key Shallow,571,N,620,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.059700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.019400000000000,0.000000000000000,0.004800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.083900000000000,0.000000000000000,0.004800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003200000000000
98,1996,9/12/1996 0:00:00,LK,OS,57,Looe Key Shallow,572,Y,600,0.006700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001700000000000,0.000000000000000,0.000000000000000,0.053300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.011700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.075000000000000,0.000000000000000,0.005000000000000,0.005000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001700000000000,0.003300000000000
99,1996,9/12/1996 0:00:00,LK,OS,57,Looe Key Shallow,573,Y,556,0.001800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.005400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.032400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.014400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
100,1996,9/12/1996 0:00:00,LK,OS,57,Looe Key Shallow,574,Y,825,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.012100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.013300000000000,0.002400000000000,0.006100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001200000000000,0.000000000000000,0.000000000000000,0.334500000000000,0.000000000000000,0.008500000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003600000000000,0.000000000000000,0.000000000000000,0.000000000000000
101,1996,6/12/1996 0:00:00,LK,OS,58,Eastern Sambo Shallow,581,N,579,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.098400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.015500000000000,0.000000000000000,0.010400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
102,1996,6/12/1996 0:00:00,LK,OS,58,Eastern Sambo Shallow,582,Y,520,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.176900000000000,0.001900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.026900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
103,1996,6/12/1996 0:00:00,LK,OS,58,Eastern Sambo Shallow,583,Y,479,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.148200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.016700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
104,1996,6/12/1996 0:00:00,LK,OS,58,Eastern Sambo Shallow,584,Y,498,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002000000000000,0.106400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.014100000000000,0.000000000000000,0.052200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
105,1996,6/11/1996 0:00:00,LK,OS,59,Western Sambo Shallow,591,Y,445,0.000000000000000,0.166300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.018000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.015700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
106,1996,6/11/1996 0:00:00,LK,OS,59,Western Sambo Shallow,592,Y,477,0.002100000000000,0.186600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.006300000000000,0.004200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.016800000000000,0.000000000000000,0.010500000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.016800000000000,0.000000000000000,0.000000000000000,0.000000000000000
107,1996,6/11/1996 0:00:00,LK,OS,59,Western Sambo Shallow,593,N,577,0.000000000000000,0.095300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.090100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.017300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003500000000000
108,1996,6/12/1996 0:00:00,LK,OS,59,Western Sambo Shallow,594,Y,595,0.000000000000000,0.013400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.129400000000000,0.003400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.028600000000000,0.000000000000000,0.021800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003400000000000,0.000000000000000,0.000000000000000,0.011800000000000,0.000000000000000,0.000000000000000,0.000000000000000
109,1996,6/6/1996 0:00:00,LK,OS,60,Rock Key Shallow,601,Y,568,0.000000000000000,0.029900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.052800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.007000000000000,0.000000000000000,0.001800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
110,1996,6/6/1996 0:00:00,LK,OS,60,Rock Key Shallow,602,Y,616,0.021100000000000,0.042200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.004900000000000,0.000000000000000,0.001600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003200000000000,0.000000000000000,0.000000000000000,0.001600000000000
111,1996,6/6/1996 0:00:00,LK,OS,60,Rock Key Shallow,603,Y,462,0.002200000000000,0.145000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002200000000000,0.004300000000000,0.004300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.017300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002200000000000,0.000000000000000,0.000000000000000,0.000000000000000
112,1996,6/6/1996 0:00:00,LK,OS,60,Rock Key Shallow,604,Y,542,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001800000000000,0.101500000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.005500000000000,0.000000000000000,0.042400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.007400000000000,0.000000000000000,0.000000000000000,0.001800000000000,0.000000000000000,0.000000000000000,0.001800000000000
113,1996,6/4/1996 0:00:00,LK,OS,61,Sand Key Shallow,611,N,527,0.000000000000000,0.070200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.019000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001900000000000,0.000000000000000,0.005700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.011400000000000,0.000000000000000,0.000000000000000,0.000000000000000
114,1996,6/5/1996 0:00:00,LK,OS,61,Sand Key Shallow,612,Y,603,0.000000000000000,0.094500000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001700000000000,0.018200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.059700000000000,0.000000000000000,0.011600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.005000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001700000000000
115,1996,6/5/1996 0:00:00,LK,OS,61,Sand Key Shallow,613,Y,595,0.000000000000000,0.075600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.030300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001700000000000,0.013400000000000,0.015100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.008400000000000,0.000000000000000,0.001700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.005000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001700000000000
116,1996,6/5/1996 0:00:00,LK,OS,61,Sand Key Shallow,614,Y,528,0.000000000000000,0.022700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.018900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.032200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.018900000000000,0.000000000000000,0.000000000000000,0.000000000000000
117,1996,7/24/1996 0:00:00,UK,OD,70,Carysfort Deep,701,Y,496,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.004000000000000,0.000000000000000,0.000000000000000,0.010100000000000,0.000000000000000,0.002000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.016100000000000,0.000000000000000,0.000000000000000,0.012100000000000,0.000000000000000,0.000000000000000,0.014100000000000,0.000000000000000,0.000000000000000,0.008100000000000,0.000000000000000,0.000000000000000,0.004000000000000
118,1996,7/24/1996 0:00:00,UK,OD,70,Carysfort Deep,702,Y,600,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003300000000000,0.000000000000000,0.000000000000000,0.005000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.020000000000000,0.000000000000000,0.005000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.040000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.033300000000000,0.000000000000000,0.000000000000000,0.005000000000000,0.000000000000000,0.001700000000000,0.001700000000000
119,1996,7/20/1996 0:00:00,UK,OD,70,Carysfort Deep,703,N,471,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002100000000000,0.000000000000000,0.008500000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.087000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002100000000000,0.000000000000000,0.000000000000000,0.021200000000000,0.002100000000000,0.000000000000000,0.000000000000000
120,1996,7/20/1996 0:00:00,UK,OD,70,Carysfort Deep,704,N,559,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.007200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.005400000000000,0.000000000000000,0.001800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.085900000000000,0.000000000000000,0.000000000000000,0.017900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001800000000000,0.000000000000000,0.000000000000000,0.010700000000000
121,1996,7/16/1996 0:00:00,UK,OD,72,Molasses Deep,721,Y,590,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.016900000000000,0.000000000000000,0.001700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.008500000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.006800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
122,1996,7/16/1996 0:00:00,UK,OD,72,Molasses Deep,722,Y,543,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.005500000000000,0.000000000000000,0.001800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003700000000000,0.000000000000000,0.000000000000000,0.009200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001800000000000
123,1996,7/18/1996 0:00:00,UK,OD,72,Molasses Deep,723,N,496,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010100000000000,0.000000000000000,0.004000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.006000000000000,0.000000000000000,0.000000000000000,0.000000000000000
124,1996,7/18/1996 0:00:00,UK,OD,72,Molasses Deep,724,N,594,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010100000000000,0.000000000000000,0.001700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001700000000000,0.000000000000000,0.001700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
125,1996,10/10/1996 0:00:00,UK,OD,73,Conch Deep,731,N,600,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001700000000000,0.011700000000000,0.000000000000000,0.001700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.013300000000000,0.000000000000000,0.001700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.011700000000000,0.000000000000000,0.000000000000000,0.003300000000000,0.000000000000000,0.000000000000000,0.001700000000000
126,1996,10/10/1996 0:00:00,UK,OD,73,Conch Deep,732,N,702,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.005700000000000,0.011400000000000,0.000000000000000,0.011400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.039900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002800000000000,0.000000000000000,0.012800000000000,0.000000000000000
